fold,mode,Epoch = 50,Loss,Acc,Note
1,val,036,5.20390,-0.02900,best
1,train,037,11.99001,-1.47822,
1,val,037,19.11868,-2.78032,
1,train,038,30.03209,-4.93813,
1,val,038,24.72287,-3.88834,
1,train,039,17.78171,-2.61385,
1,val,039,7.25196,-0.43397,
1,train,040,8.51165,-0.63563,
1,val,040,14.88385,-1.94297,
1,train,041,19.90408,-3.04323,
1,val,041,20.84501,-3.12159,
1,train,042,13.13262,-1.63559,
1,val,042,6.71689,-0.32810,
1,train,043,9.19552,-0.69058,
1,val,043,11.70577,-1.31464,
1,train,044,21.09237,-3.32775,
1,val,044,15.31914,-2.02914,
1,train,045,13.26247,-1.64378,
1,val,045,4.68721,0.07319,best
1,train,046,6.89184,-0.31024,
1,val,046,13.04974,-1.58040,
1,train,047,13.71286,-1.80205,
1,val,047,11.92645,-1.35824,
1,train,048,6.39445,-0.27220,
1,val,048,5.02839,0.00571,
1,train,049,9.66192,-1.01221,
1,val,049,11.79331,-1.33188,
1,train,050,11.00241,-1.15911,
1,val,050,5.98206,-0.18283,
2,train,001,1294.04041,-268.75208,
2,val,001,1293.56482,-239.95012,
2,train,002,1190.54721,-237.97415,
2,val,002,1273.80261,-236.26169,
2,train,003,1002.17464,-210.40611,
2,val,003,1201.43262,-222.78188,
2,train,004,748.16089,-152.88370,
2,val,004,1029.36230,-190.73163,
2,train,005,439.89439,-91.78423,
2,val,005,714.84424,-132.14870,
2,train,006,137.82184,-27.56545,
2,val,006,276.04752,-50.41730,
2,train,007,33.18540,-7.37659,
2,val,007,5.94639,-0.10754,best
2,train,008,286.33593,-55.99733,
2,val,008,270.76505,-49.43104,
2,train,009,665.40716,-137.03574,
2,val,009,706.12463,-130.52660,
2,train,010,869.22675,-171.50699,
2,val,010,855.83441,-158.40988,
2,train,011,762.77751,-154.45203,
2,val,011,650.40338,-120.14766,
2,train,012,432.78466,-85.65987,
2,val,012,298.37466,-54.57344,
2,train,013,112.12331,-22.64614,
2,val,013,41.66641,-6.76113,
2,train,014,31.47469,-5.51229,
2,val,014,66.00472,-11.29440,
2,train,015,142.26115,-28.75387,
2,val,015,202.35912,-36.69192,
2,train,016,234.24994,-46.97045,
2,val,016,250.68811,-45.69163,
2,train,017,226.55813,-45.01765,
2,val,017,188.56282,-34.12164,
2,train,018,131.77292,-25.85540,
2,val,018,73.32160,-12.65707,
2,train,019,36.74302,-6.16137,
2,val,019,22.08954,-3.11445,
2,train,020,67.09037,-12.45281,
2,val,020,93.74866,-16.46213,
2,train,021,160.03821,-33.35205,
2,val,021,154.72523,-27.81817,
2,train,022,166.29723,-31.89269,
2,val,022,115.39638,-20.49402,
2,train,023,80.72529,-14.98947,
2,val,023,30.38287,-4.65928,
2,train,024,17.18565,-2.52212,
2,val,024,31.44278,-4.85661,
2,train,025,51.14338,-10.06545,
2,val,025,87.90315,-15.37332,
2,train,026,83.66224,-16.45097,
2,val,026,91.52723,-16.04730,
2,train,027,59.21974,-11.05052,
2,val,027,39.61022,-6.37756,
2,train,028,14.94657,-2.04505,
2,val,028,7.63166,-0.42143,
2,train,029,31.05249,-5.03682,
2,val,029,42.62036,-6.93858,
2,train,030,63.34285,-11.44172,
2,val,030,51.50307,-8.59294,
2,train,031,40.41115,-6.91654,
2,val,031,16.06348,-1.99207,
2,train,032,9.03607,-0.85450,
2,val,032,14.70811,-1.73957,
2,train,033,29.43936,-4.84711,
2,val,033,37.84424,-6.04896,
2,train,034,37.14603,-6.51488,
2,val,034,27.75641,-4.16998,
2,train,035,13.97457,-1.66861,
2,val,035,5.56356,-0.03628,best
2,train,036,14.03697,-1.91160,
2,val,036,22.76439,-3.24015,
2,train,037,33.38841,-5.78879,
2,val,037,26.57269,-3.94957,
2,train,038,19.24447,-2.87468,
2,val,038,7.31023,-0.36156,
2,train,039,8.21554,-0.59430,
2,val,039,15.56587,-1.89934,
2,train,040,21.27422,-3.35828,
2,val,040,19.82528,-2.69271,
2,train,041,14.74354,-2.05375,
2,val,041,6.35805,-0.18427,
2,train,042,7.81003,-0.43184,
2,val,042,17.53534,-2.26623,
2,train,043,20.63369,-3.12605,
2,val,043,22.65929,-3.22064,
2,train,044,12.38293,-1.45993,
2,val,044,6.68554,-0.24527,
2,train,045,7.54016,-0.47225,
2,val,045,12.19290,-1.27108,
2,train,046,15.08360,-1.98388,
2,val,046,11.33448,-1.11119,
2,train,047,6.87746,-0.38483,
2,val,047,6.99387,-0.30270,
2,train,048,10.45371,-1.11117,
2,val,048,17.00879,-2.16810,
2,train,049,12.10177,-1.41949,
2,val,049,9.03981,-0.68378,
2,train,050,4.70987,0.05801,
2,val,050,8.23192,-0.53332,
3,train,001,1308.78943,-264.40454,
3,val,001,1337.39380,-278.79419,
3,train,002,1208.79463,-252.26410,
3,val,002,1321.40515,-275.44922,
3,train,003,1035.36140,-205.51335,
3,val,003,1259.37915,-262.45453,
3,train,004,797.93450,-162.04781,
3,val,004,1107.10120,-230.61501,
3,train,005,498.38810,-102.74418,
3,val,005,798.33582,-166.00703,
3,train,006,182.22140,-36.20994,
3,val,006,332.48639,-68.55415,
3,train,007,23.43024,-4.21784,
3,val,007,8.03900,-0.68180,best
3,train,008,230.23545,-48.48365,
3,val,008,230.03893,-47.12694,
3,train,009,631.24134,-121.44044,
3,val,009,694.75964,-144.33952,
3,train,010,896.19365,-174.54617,
3,val,010,904.42798,-188.21404,
3,train,011,856.49994,-174.79916,
3,val,011,728.14966,-151.32452,
3,train,012,549.08041,-109.32172,
3,val,012,358.83405,-74.06984,
3,train,013,184.06393,-35.18697,
3,val,013,59.22673,-11.38987,
3,train,014,20.35470,-2.98599,
3,val,014,35.65792,-6.45942,
3,train,015,113.69470,-20.75293,
3,val,015,170.34221,-34.63456,
3,train,016,235.96971,-47.51672,
3,val,016,248.90990,-51.07045,
3,train,017,261.37681,-51.59497,
3,val,017,214.19751,-43.81116,
3,train,018,179.49296,-34.78901,
3,val,018,97.90491,-19.48219,
3,train,019,52.05000,-9.07261,
3,val,019,7.80146,-0.63202,best
3,train,020,28.45354,-4.84565,
3,val,020,78.84100,-15.49335,
3,train,021,143.81313,-28.06187,
3,val,021,193.29587,-39.43633,
3,train,022,215.84756,-43.32936,
3,val,022,205.96890,-42.08746,
3,train,023,157.29707,-30.35063,
3,val,023,107.45276,-21.47847,
3,train,024,43.71002,-7.63611,
3,val,024,14.77734,-2.09133,
3,train,025,21.52122,-3.08605,
3,val,025,44.16538,-8.23961,
3,train,026,75.27641,-14.16092,
3,val,026,91.89318,-18.22450,
3,train,027,95.68160,-18.30886,
3,val,027,79.56565,-15.64466,
3,train,028,54.41245,-10.23002,
3,val,028,24.57814,-4.14187,
3,train,029,12.17542,-1.58878,
3,val,029,13.95220,-1.91887,
3,train,030,39.68203,-6.63073,
3,val,030,52.70419,-10.02540,
3,train,031,68.22817,-12.58403,
3,val,031,52.77150,-10.04006,
3,train,032,39.83240,-6.86386,
3,val,032,13.88968,-1.90569,
3,train,033,8.20881,-0.70480,
3,val,033,14.56469,-2.04701,
3,train,034,28.49984,-4.62580,
3,val,034,38.40070,-7.03319,
3,train,035,37.38303,-6.84738,
3,val,035,28.86952,-5.03944,
3,train,036,15.11536,-2.01375,
3,val,036,6.26115,-0.30986,best
3,train,037,11.67543,-1.37297,
3,val,037,22.16281,-3.63665,
3,train,038,29.45294,-4.91858,
3,val,038,29.04974,-5.07714,
3,train,039,17.20999,-2.48955,
3,val,039,8.88742,-0.85919,
3,train,040,7.12929,-0.36742,
3,val,040,11.48951,-1.40354,
3,train,041,18.90257,-2.67991,
3,val,041,16.95320,-2.54651,
3,train,042,12.84030,-1.57043,
3,val,042,6.17473,-0.29178,best
3,train,043,5.37555,-0.06956,
3,val,043,12.43909,-1.60227,
3,train,044,13.25081,-1.56400,
3,val,044,12.73938,-1.66519,
3,train,045,6.33540,-0.36246,
3,val,045,6.50730,-0.36141,
3,train,046,7.79809,-0.50784,
3,val,046,13.19771,-1.76088,
3,train,047,9.17714,-0.85301,
3,val,047,7.04854,-0.47454,
3,train,048,3.77210,0.26897,
3,val,048,9.46347,-0.97970,
3,train,049,8.30078,-0.63775,
3,val,049,9.72491,-1.03450,
3,train,050,4.04779,0.19399,
3,val,050,6.30242,-0.31843,
4,train,001,1326.48152,-267.32590,
4,val,001,1327.00623,-263.47806,
4,train,002,1217.30943,-239.13019,
4,val,002,1306.34497,-259.35153,
4,train,003,1027.53435,-197.97540,
4,val,003,1236.34692,-245.40924,
4,train,004,778.23944,-152.43469,
4,val,004,1068.69116,-211.98767,
4,train,005,474.75425,-112.00310,
4,val,005,764.52643,-151.36835,
4,train,006,163.07942,-31.43362,
4,val,006,329.25702,-64.62234,
4,train,007,28.31572,-4.66593,
4,val,007,10.69819,-1.13220,best
4,train,008,264.78023,-51.57927,
4,val,008,230.14806,-44.86798,
4,train,009,672.35791,-128.52069,
4,val,009,724.24530,-143.33325,
4,train,010,921.58473,-179.82454,
4,val,010,939.89124,-186.32126,
4,train,011,853.96469,-183.21494,
4,val,011,744.34009,-147.33789,
4,train,012,524.38380,-105.58538,
4,val,012,351.43964,-69.03763,
4,train,013,163.10106,-31.17195,
4,val,013,54.08471,-9.77931,
4,train,014,22.16487,-3.48158,
4,val,014,42.29242,-7.42878,
4,train,015,125.77496,-25.00709,
4,val,015,180.15179,-34.90384,
4,train,016,237.60333,-46.56600,
4,val,016,253.29404,-49.48092,
4,train,017,249.07343,-49.58274,
4,val,017,215.13397,-41.87642,
4,train,018,160.72560,-31.27986,
4,val,018,98.47643,-18.62612,
4,train,019,45.14545,-7.71793,
4,val,019,15.66122,-2.12124,
4,train,020,47.57852,-8.24474,
4,val,020,68.93693,-12.73829,
4,train,021,156.36953,-30.59287,
4,val,021,159.90529,-30.86981,
4,train,022,201.98609,-39.15463,
4,val,022,160.30684,-30.94878,
4,train,023,126.25363,-25.08359,
4,val,023,68.86619,-12.72419,
4,train,024,29.89866,-4.74880,
4,val,024,13.95724,-1.78174,
4,train,025,34.15770,-6.23608,
4,val,025,69.48000,-12.84720,
4,train,026,80.73095,-16.03221,
4,val,026,104.29791,-19.78633,
4,train,027,75.17688,-14.36259,
4,val,027,69.90396,-12.93216,
4,train,028,27.22289,-4.33396,
4,val,028,10.92739,-1.17788,
4,train,029,16.08433,-2.37447,
4,val,029,23.64604,-3.71276,
4,train,030,57.46600,-10.61847,
4,val,030,50.51877,-9.06777,
4,train,031,57.10366,-10.26898,
4,val,031,28.16411,-4.61295,
4,train,032,17.42527,-2.45428,
4,val,032,6.43237,-0.28200,best
4,train,033,15.98021,-2.35878,
4,val,033,30.55604,-5.08995,
4,train,034,35.04648,-6.00670,
4,val,034,33.13260,-5.60347,
4,train,035,21.51134,-3.33550,
4,val,035,8.88151,-0.77009,
4,train,036,8.39057,-0.69098,
4,val,036,14.36022,-1.86196,
4,train,037,25.39266,-3.96584,
4,val,037,25.22827,-4.02794,
4,train,038,20.67163,-3.07610,
4,val,038,9.21316,-0.83619,
4,train,039,7.27867,-0.34456,
4,val,039,11.93204,-1.37803,
4,train,040,17.85050,-2.55914,
4,val,040,19.31085,-2.84861,
4,train,041,14.11245,-1.80143,
4,val,041,6.98950,-0.39299,
4,train,042,6.00919,-0.19221,
4,val,042,10.57893,-1.10836,
4,train,043,13.69324,-1.86904,
4,val,043,11.38182,-1.26837,
4,train,044,7.32317,-0.43101,
4,val,044,5.93303,-0.18248,best
4,train,045,8.20089,-0.76309,
4,val,045,12.97154,-1.58524,
4,train,046,9.22318,-0.79856,
4,val,046,6.44208,-0.28393,
4,train,047,5.02795,0.01679,
4,val,047,8.26325,-0.64690,
4,train,048,8.66480,-0.72269,
4,val,048,6.72685,-0.34069,
4,train,049,3.98472,0.21398,
4,val,049,7.66786,-0.52819,
4,train,050,7.18998,-0.39749,
4,val,050,8.33292,-0.66073,
5,train,001,1258.34110,-251.56827,
5,val,001,1307.39014,-283.99384,
5,train,002,1159.20267,-224.87990,
5,val,002,1283.18250,-278.71179,
5,train,003,971.70022,-187.03633,
5,val,003,1208.00049,-262.31387,
5,train,004,717.46246,-141.60329,
5,val,004,1034.52954,-224.50972,
5,train,005,406.35019,-83.14754,
5,val,005,722.61523,-156.52060,
5,train,006,111.44555,-19.80092,
5,val,006,292.07187,-62.66321,
5,train,007,45.27820,-7.98753,
5,val,007,5.54375,-0.20846,best
5,train,008,328.45715,-66.30273,
5,val,008,245.06253,-52.42040,
5,train,009,696.93080,-134.98166,
5,val,009,669.02252,-144.83545,
5,train,010,864.19284,-172.74054,
5,val,010,795.86053,-172.47453,
5,train,011,724.44229,-144.96169,
5,val,011,577.08466,-124.79685,
5,train,012,382.63244,-75.56152,
5,val,012,238.37994,-50.96463,
5,train,013,85.60605,-16.26133,
5,val,013,24.51841,-4.34440,
5,train,014,37.48947,-6.40523,
5,val,014,80.90759,-16.63679,
5,train,015,154.88518,-29.89944,
5,val,015,204.46625,-43.57095,
5,train,016,238.24192,-46.31229,
5,val,016,235.69643,-50.37778,
5,train,017,217.53792,-42.48531,
5,val,017,164.56755,-34.87291,
5,train,018,118.13796,-22.80377,
5,val,018,54.44177,-10.86673,
5,train,019,31.21420,-4.95380,
5,val,019,24.92698,-4.43356,
5,train,020,76.22126,-14.25653,
5,val,020,89.44949,-18.49846,
5,train,021,165.48155,-30.97203,
5,val,021,131.02199,-27.55951,
5,train,022,164.41646,-31.39135,
5,val,022,87.80206,-18.13865,
5,train,023,74.48365,-13.41515,
5,val,023,17.80891,-2.88211,
5,train,024,15.40152,-2.03012,
5,val,024,30.24836,-5.59327,
5,train,025,51.33837,-9.60165,
5,val,025,75.34649,-15.42424,
5,train,026,78.28897,-14.74406,
5,val,026,70.43361,-14.35276,
5,train,027,51.65619,-9.53567,
5,val,027,24.99565,-4.44843,
5,train,028,12.44852,-1.52365,
5,val,028,14.50031,-2.16082,
5,train,029,39.75699,-6.90970,
5,val,029,49.93806,-9.88505,
5,train,030,69.43427,-12.97628,
5,val,030,49.36175,-9.76021,
5,train,031,41.17453,-7.16339,
5,val,031,11.73914,-1.55884,
5,train,032,9.49318,-0.86637,
5,val,032,17.02179,-2.71053,
5,train,033,31.09951,-4.87259,
5,val,033,44.12098,-8.61709,
5,train,034,41.65968,-7.46144,
5,val,034,33.58473,-6.32063,
5,train,035,17.74250,-2.62447,
5,val,035,5.75757,-0.25501,
5,train,036,12.53446,-1.81661,
5,val,036,20.34460,-3.43493,
5,train,037,32.38131,-5.57827,
5,val,037,28.90804,-5.30157,
5,train,038,20.97709,-3.12403,
5,val,038,8.42358,-0.83623,
5,train,039,8.02763,-0.57274,
5,val,039,11.55865,-1.51959,
5,train,040,19.77665,-2.91705,
5,val,040,17.14441,-2.73699,
5,train,041,14.88306,-2.06101,
5,val,041,5.51411,-0.20194,best
5,train,042,7.25558,-0.45413,
5,val,042,14.67636,-2.19925,
5,train,043,18.09595,-2.54593,
5,val,043,18.16269,-2.95916,
5,train,044,10.89385,-1.19010,
5,val,044,4.93593,-0.07591,best
5,train,045,6.72482,-0.33245,
5,val,045,10.07614,-1.19631,
5,train,046,10.71748,-1.22631,
5,val,046,7.02381,-0.53110,
5,train,047,5.56773,-0.04735,
5,val,047,7.92863,-0.72830,
5,train,048,8.38026,-0.67713,
5,val,048,8.79784,-0.91767,
5,train,049,5.36312,-0.04005,
5,val,049,5.67868,-0.23788,
5,train,050,7.36924,-0.45788,
5,val,050,8.04863,-0.75450,
6,train,001,1297.79517,-264.45645,
6,val,001,1311.35864,-253.32001,
6,train,002,1193.53294,-243.92532,
6,val,002,1291.57812,-249.50807,
