fold,mode,Epoch = 50,Loss,Acc,Note
0,val,044,7.71682,-0.12941,
0,train,045,5.00914,-0.07357,
0,val,045,7.75698,-0.13530,
0,train,046,5.52495,-0.08723,
0,val,046,7.71557,-0.12923,
0,train,047,5.19660,-0.05163,
0,val,047,7.57959,-0.10931,best
0,train,048,5.25480,-0.08137,
0,val,048,7.37951,-0.08004,best
0,train,049,5.06926,-0.02665,
0,val,049,7.47962,-0.09465,
0,train,050,5.20373,-0.05278,
0,val,050,7.40194,-0.08332,
1,train,001,1299.86030,-267.84671,
1,val,001,1303.02075,-256.65332,
1,train,002,1200.78744,-245.98567,
1,val,002,1281.81531,-252.45190,
1,train,003,1057.71025,-211.00664,
1,val,003,1226.63586,-241.53735,
1,train,004,898.88680,-181.46832,
1,val,004,1118.53699,-220.17433,
1,train,005,740.47705,-148.52522,
1,val,005,951.98370,-187.24086,
1,train,006,590.50124,-115.12729,
1,val,006,761.18134,-149.51248,
1,train,007,446.68865,-90.56826,
1,val,007,565.67963,-110.85120,
1,train,008,316.65325,-64.51644,
1,val,008,401.48840,-78.38715,
1,train,009,202.02681,-39.93072,
1,val,009,265.03503,-51.40681,
1,train,010,112.35802,-21.78196,
1,val,010,159.36424,-30.51195,
1,train,011,48.01688,-8.38119,
1,val,011,79.33945,-14.68718,
1,train,012,13.54645,-1.67977,
1,val,012,31.13743,-5.15677,best
1,train,013,8.58347,-0.79526,
1,val,013,14.73099,-1.91279,best
1,train,014,9.54765,-0.89489,
1,val,014,12.15410,-1.40326,best
1,train,015,7.12716,-0.38597,
1,val,015,14.31406,-1.83040,
1,train,016,5.48210,-0.09326,
1,val,016,14.71943,-1.91051,
1,train,017,5.95116,-0.20925,
1,val,017,11.12124,-1.19906,best
1,train,018,5.56313,-0.11742,
1,val,018,8.00927,-0.58366,best
1,train,019,5.41684,-0.07816,
1,val,019,6.46451,-0.27822,best
1,train,020,5.44592,-0.07676,
1,val,020,6.18236,-0.22245,best
1,train,021,5.56157,-0.09851,
1,val,021,5.96259,-0.17901,best
1,train,022,5.15419,-0.06411,
1,val,022,5.83977,-0.15469,best
1,train,023,5.40239,-0.06074,
1,val,023,5.72050,-0.13113,best
1,train,024,5.47140,-0.06736,
1,val,024,5.64436,-0.11603,best
1,train,025,5.24696,-0.04374,
1,val,025,5.92814,-0.17215,
1,train,026,5.34119,-0.07092,
1,val,026,5.89187,-0.16499,
1,train,027,5.22981,-0.05586,
1,val,027,5.80181,-0.14722,
1,train,028,5.31167,-0.03989,
1,val,028,5.58847,-0.10504,best
1,train,029,5.34266,-0.07230,
1,val,029,5.51324,-0.09014,best
1,train,030,5.33564,-0.06690,
1,val,030,5.35036,-0.05790,best
1,train,031,5.45954,-0.07707,
